55,1.93691E+11,0.3,510115654.9,1.65E-05,23.04321998,8217.595587,509.2307024,273.4741447
56,1.93688E+11,0.3,511234339.5,1.65E-05,23.07848521,8217.538443,509.2369564,273.8125964
57,1.93686E+11,0.3,512344461.4,1.65E-05,23.1174078,8217.483209,509.2432227,274.1509273
58,1.93684E+11,0.3,513430832.8,1.64E-05,23.15937122,8217.429987,509.2494962,274.4894926
59,1.93681E+11,0.3,514478265.8,1.64E-05,23.20375895,8217.378874,509.2557717,274.8286475
60,1.93679E+11,0.3,515471572.9,1.64E-05,23.24995445,8217.329971,509.2620443,275.168747
61,1.93676E+11,0.3,516395566.1,1.64E-05,23.29734121,8217.283376,509.2683088,275.5101463
62,1.93672E+11,0.3,517254803.9,1.64E-05,23.34840947,8217.242365,509.2745695,275.8536126
63,1.93667E+11,0.3,518073159.2,1.64E-05,23.40711796,8217.209283,509.2808371,276.1993738
64,1.93663E+11,0.3,518819088.4,1.64E-05,23.46722499,8217.173752,509.2870933,276.5456128
65,1.93661E+11,0.3,519458602.4,1.64E-05,23.52207133,8217.124913,509.2933188,276.8904416
66,1.93661E+11,0.3,520014282.4,1.64E-05,23.57468384,8217.043042,509.2995026,277.2323915
67,1.93662E+11,0.3,520527122.8,1.64E-05,23.6288734,8216.918189,509.3056556,277.5725297
68,1.93663E+11,0.3,520952452.5,1.64E-05,23.6722295,8216.762149,509.3117883,277.9128615
69,1.93665E+11,0.3,521245189.7,1.64E-05,23.69226981,8216.586729,509.3179108,278.2553941
70,1.93669E+11,0.3,521459766.1,1.64E-05,23.69720588,8216.363091,509.3240134,278.601539
71,1.93675E+11,0.3,521642406.2,1.64E-05,23.70051161,8216.085619,509.330098,278.9497637
72,1.93682E+11,0.3,521763706.7,1.64E-05,23.70289955,8215.788041,509.336185,279.2977143
73,1.9369E+11,0.3,521794409.4,1.64E-05,23.70506759,8215.503056,509.3422947,279.6430357
74,1.93699E+11,0.3,521723845.1,1.64E-05,23.70710683,8215.22524,509.3484221,279.9845671
75,1.9371E+11,0.3,521577326.1,1.64E-05,23.70886407,8214.944258,509.3545625,280.3244598
76,1.93722E+11,0.3,521384219.5,1.64E-05,23.7103166,8214.660923,509.3607193,280.6654088
77,1.93734E+11,0.3,521163212.4,1.64E-05,23.7114558,8214.375927,509.3668959,281.0099605
78,1.93748E+11,0.3,520830269.6,1.64E-05,23.71241713,8214.08868,509.3730944,281.3579376
79,1.93763E+11,0.3,520395045,1.63E-05,23.71322939,8213.799349,509.3793102,281.7078629
80,1.93779E+11,0.3,519900588.6,1.63E-05,23.71387914,8213.508444,509.3855379,282.058442
81,1.93797E+11,0.3,519373865,1.63E-05,23.71436853,8213.216339,509.3917727,282.4087788
82,1.93815E+11,0.3,518760701.5,1.63E-05,23.7147755,8212.922681,509.3980158,282.7599239
83,1.93834E+11,0.3,518071378.2,1.63E-05,23.71511111,8212.627569,509.4042706,283.1112362
84,1.93855E+11,0.3,517329272.7,1.63E-05,23.71537342,8212.331206,509.4105406,283.461744
85,1.93876E+11,0.3,516444965.6,1.63E-05,23.7155684,8212.033652,509.4168293,283.8106012
86,1.93901E+11,0.3,515268305.6,1.63E-05,23.715725,8211.734689,509.4231365,284.1580932
87,1.93926E+11,0.3,514186363.8,1.63E-05,23.71585516,8211.434583,509.4294572,284.5050829
88,1.93947E+11,0.3,513619980.6,1.63E-05,23.71596916,8211.133636,509.4357859,284.8524365
89,1.93962E+11,0.3,513904419.6,1.63E-05,23.71606994,8210.831902,509.4421197,285.2005286
90,1.93976E+11,0.3,514774534,1.63E-05,23.71615489,8210.529184,509.4484615,285.5488687
91,1.93988E+11,0.3,515708322.7,1.63E-05,23.71623565,8210.225714,509.4548129,285.8975268
92,1.93999E+11,0.3,516182821.4,1.63E-05,23.71632418,8209.921736,509.4611757,286.2465908
93,1.9401E+11,0.3,516221925.6,1.63E-05,23.71642226,8209.617264,509.4675518,286.596594
94,1.94021E+11,0.3,516243486,1.63E-05,23.71652508,8209.312191,509.47394,286.9473169
95,1.94031E+11,0.3,516262361,1.63E-05,23.7166357,8209.006599,509.4803367,287.2976441
96,1.94041E+11,0.3,516293188.3,1.63E-05,23.71675723,8208.700566,509.4867384,287.6464719
97,1.94051E+11,0.3,516343125.5,1.63E-05,23.71689403,8208.39403,509.4931444,287.9937804
98,1.94061E+11,0.3,516408037.8,1.63E-05,23.71704491,8208.087004,509.4995565,288.3400373
99,1.94071E+11,0.3,516483477.9,1.63E-05,23.71720617,8207.779594,509.5059767,288.6853613
